diameter,density
0.332681017612524,0.000212739062162916
0.665362035225049,0.00023543839586884
0.998043052837573,0.00025976623211942
1.3307240704501,0.000285894677336906
1.66340508806262,0.000313987694146949
1.99608610567515,0.000344106451479389
2.32876712328767,0.000376481298795096
2.6614481409002,0.000411372565473592
2.99412915851272,0.000448987867059409
3.32681017612524,0.00048957186708442
3.65949119373777,0.000533424539695033
3.99217221135029,0.000580889280202159
4.32485322896282,0.000632228995193986
4.65753424657534,0.000687877742343681
4.99021526418787,0.000748156435293497
5.32289628180039,0.000813347066117393
5.65557729941292,0.000883847950773842
5.98825831702544,0.000959977767190405
6.32093933463796,0.00104197721841358
6.65362035225049,0.00113018703987418
6.98630136986301,0.0012248614609999
7.31898238747554,0.00132605492324019
7.65166340508806,0.00143397100688642
7.98434442270059,0.00154863017631802
8.31702544031311,0.00167000484560454
8.64970645792564,0.00179804167805131
8.98238747553816,0.00193259344284539
9.31506849315068,0.00207343581172833
9.64774951076321,0.00222029579587822
9.98043052837573,0.00237276196002379
10.3131115459883,0.00253052032811299
10.6457925636008,0.00269297369675711
10.9784735812133,0.00285965491703979
11.3111545988258,0.00302993312182653
11.6438356164384,0.00320325189504926
11.9765166340509,0.00337900860169341
12.3091976516634,0.00355643824989516
12.6418786692759,0.00373493251545162
12.9745596868885,0.00391378104250879
13.307240704501,0.00409242719873472
13.6399217221135,0.00427011648811574
13.972602739726,0.00444628685520199
14.3052837573386,0.00462029359420157
14.6379647749511,0.00479169471139952
14.9706457925636,0.00495986508010434
15.3033268101761,0.00512435344905034
15.6360078277886,0.00528478126816883
15.9686888454012,0.00544080330272695
16.3013698630137,0.00559214157230792
16.6340508806262,0.00573853374301173
16.9667318982387,0.00587970988484433
17.2994129158513,0.00601564035417681
17.6320939334638,0.00614617827209929
17.9647749510763,0.00627131820510041
18.2974559686888,0.006391018685218
18.6301369863014,0.00650543172135141
18.9628180039139,0.00661458880224813
19.2954990215264,0.00671862026351751
19.6281800391389,0.00681768318832889
19.9608610567515,0.00691207642947756
20.293542074364,0.00700194231885048
20.6262230919765,0.00708749871068952
20.958904109589,0.00716906312489316
21.2915851272016,0.00724685196968593
21.6242661448141,0.00732119045581281
21.9569471624266,0.00739232283631773
22.2896281800391,0.00746057188422668
22.6223091976517,0.0075262148313284
22.9549902152642,0.00758953553926067
23.2876712328767,0.0076509453961228
23.6203522504892,0.00771057033417923
23.9530332681018,0.00776873633895276
24.2857142857143,0.00782573164533273
24.6183953033268,0.00788174375341643
24.9510763209393,0.00793704127452537
25.2837573385519,0.00799195792726581
25.6164383561644,0.0080465527649226
25.9491193737769,0.0081010214476435
26.2818003913894,0.00815567169462992
26.614481409002,0.00821057782261103
26.9471624266145,0.0082658623202594
27.279843444227,0.00832166998759072
27.6125244618395,0.00837817332671838
27.9452054794521,0.00843536943503892
28.2778864970646,0.00849343047417791
28.6105675146771,0.00855235106344555
28.9432485322896,0.00861220158378504
29.2759295499022,0.00867316268805968
29.6086105675147,0.0087351213872135
29.9412915851272,0.00879817275853483
30.2739726027397,0.00886238207999697
30.6066536203522,0.00892778438331624
30.9393346379648,0.00899437840563256
31.2720156555773,0.00906215290470794
31.6046966731898,0.00913115175083051
31.9373776908023,0.00920146404776892
32.2700587084149,0.00927305523695727
32.6027397260274,0.00934589694359277
32.9354207436399,0.00942010908321433
33.2681017612524,0.00949570632439854
33.600782778865,0.00957263042981581
33.9334637964775,0.00965086911422038
34.26614481409,0.00973045077589919
34.5988258317025,0.0098114253331833
34.9315068493151,0.00989364952501122
35.2641878669276,0.00997713352773359
35.5968688845401,0.010061832161725
35.9295499021526,0.0101476801284208
36.2622309197652,0.0102346353879418
36.5949119373777,0.0103225822246276
36.9275929549902,0.0104113904635601
37.2602739726027,0.0105010031593676
37.5929549902153,0.01059127850517
37.9256360078278,0.0106820859891106
38.2583170254403,0.010773246276459
38.5909980430528,0.0108647419384119
38.9236790606654,0.0109563036106164
39.2563600782779,0.0110478558341586
39.5890410958904,0.0111393725401577
39.9217221135029,0.0112306369077042
40.2544031311155,0.0113215626065681
40.587084148728,0.0114120454736781
40.9197651663405,0.0115020745618195
41.252446183953,0.0115914544436507
41.5851272015656,0.0116802835702969
41.9178082191781,0.0117683703321276
42.2504892367906,0.0118558586021607
42.5831702544031,0.0119426184613629
42.9158512720157,0.0120286935053833
43.2485322896282,0.0121140140440946
43.5812133072407,0.0121985924772533
43.9138943248532,0.0122824563152868
44.2465753424658,0.0123654084598522
44.5792563600783,0.0124475259310877
44.9119373776908,0.012528706488554
45.2446183953033,0.0126088943176387
45.5772994129158,0.0126878423884014
45.9099804305284,0.0127656505106721
46.2426614481409,0.0128420076898814
46.5753424657534,0.0129168804754971
46.9080234833659,0.012989905664932
47.2407045009785,0.0130610167676455
47.573385518591,0.0131299422279239
47.9060665362035,0.0131965123180426
48.238747553816,0.0132604151739322
48.5714285714286,0.0133214479998449
48.9041095890411,0.0133794337278944
49.2367906066536,0.0134342396075484
49.5694716242661,0.0134854866823814
49.9021526418787,0.0135330904755021
50.2348336594912,0.0135768063420931
50.5675146771037,0.0136165516579579
50.9001956947162,0.0136520652741034
51.2328767123288,0.0136832952469198
51.5655577299413,0.0137100905040505
51.8982387475538,0.0137323648878422
52.2309197651663,0.0137499777527207
52.5636007827789,0.0137628877406859
52.8962818003914,0.013771060439694
53.2289628180039,0.0137743353936763
53.5616438356164,0.0137727980159652
53.894324853229,0.0137663053314794
54.2270058708415,0.0137549107282138
54.559686888454,0.0137385040387629
54.8923679060665,0.0137171244731233
55.2250489236791,0.0136907602234197
55.5577299412916,0.0136593695519826
55.8904109589041,0.0136230846951299
56.2230919765166,0.0135818809626124
56.5557729941292,0.0135357527011677
56.8884540117417,0.0134848635063069
57.2211350293542,0.0134292170638594
57.5538160469667,0.0133688152836696
57.8864970645793,0.0133039381001244
58.2191780821918,0.0132346372261234
58.5518590998043,0.013160914190984
58.8845401174168,0.0130830437136284
59.2172211350293,0.0130011087429508
59.5499021526419,0.0129152147560323
59.8825831702544,0.0128254729059488
60.2152641878669,0.0127320735257876
60.5479452054795,0.0126350417066119
60.880626223092,0.0125345732578586
61.2133072407045,0.0124307469889987
61.545988258317,0.0123235163634378
61.8786692759295,0.0122130685716198
62.2113502935421,0.0120994959109859
62.5440313111546,0.0119828043680397
62.8767123287671,0.011863029400642
63.2093933463796,0.0117402844976358
63.5420743639922,0.0116146341482784
63.8747553816047,0.0114862014374704
64.2074363992172,0.0113550272260806
64.5401174168297,0.0112213186100015
64.8727984344423,0.0110852400888443
65.2054794520548,0.0109469966465343
65.5381604696673,0.0108068885853026
65.8708414872798,0.0106651531001431
66.2035225048924,0.0105221818295041
66.5362035225049,0.0103783322420856
66.8688845401174,0.0102338954689549
67.2015655577299,0.0100893716495922
67.5342465753425,0.00994517170190868
67.866927592955,0.00980173734126586
68.1996086105675,0.00965945945072953
68.53228962818,0.00951869235196275
68.8649706457926,0.00937987950727311
69.1976516634051,0.00924329723595505
69.5303326810176,0.00910920260942429
69.8630136986301,0.00897792346453565
70.1956947162427,0.00884950071703924
70.5283757338552,0.00872412421169818
70.8610567514677,0.00860177649518069
71.1937377690802,0.00848249952200329
71.5264187866928,0.00836625130291036
71.8590998043053,0.00825292200331893
72.1917808219178,0.00814241186612709
72.5244618395303,0.00803453302658052
72.8571428571428,0.00792916816311542
73.1898238747554,0.00782603799305668
73.5225048923679,0.00772515007680262
73.8551859099804,0.00762616891679631
74.1878669275929,0.00752916503972609
74.5205479452055,0.00743389496600478
74.853228962818,0.00734035968713107
75.1859099804305,0.00724863351832357
75.5185909980431,0.00715872552893625
75.8512720156556,0.00707074225486296
76.1839530332681,0.00698473716245381
76.5166340508806,0.0069010332484457
76.8493150684931,0.00681978329460755
77.1819960861057,0.0067412215474924
77.5146771037182,0.00666558007945707
77.8473581213307,0.00659322403639676
78.1800391389432,0.00652432558225703
78.5127201565558,0.00645928990606737
78.8454011741683,0.00639827439550607
79.1780821917808,0.00634161572599167
79.5107632093933,0.00628950146191165
79.8434442270059,0.00624211635233511
80.1761252446184,0.00619949568696342
80.5088062622309,0.00616181617120488
80.8414872798434,0.00612903499193133
81.174168297456,0.00610106086097713
81.5068493150685,0.0060777693652687
81.839530332681,0.00605902080146009
82.1722113502935,0.0060445002439023
82.5048923679061,0.00603387367484778
82.8375733855186,0.00602671175693776
83.1702544031311,0.00602254642489278
83.5029354207436,0.00602084822698475
83.8356164383562,0.00602100471603859
84.1682974559687,0.00602238398682439
84.5009784735812,0.0060242683246771
84.8336594911937,0.0060260418425106
85.1663405088063,0.00602693647289657
85.4990215264188,0.00602631633708507
85.8317025440313,0.00602345050226096
86.1643835616438,0.0060177046040028
86.4970645792564,0.00600841124117716
86.8297455968689,0.00599513468211406
87.1624266144814,0.00597731231423119
87.4951076320939,0.00595460425583301
87.8277886497064,0.0059266901252532
88.160469667319,0.00589344008879237
88.4931506849315,0.00585472555057618
88.825831702544,0.0058106027370629
89.1585127201566,0.00576121418711089
89.4911937377691,0.00570683321207795
89.8238747553816,0.00564785022683364
90.1565557729941,0.00558468484564609
90.4892367906067,0.00551794040793606
90.8219178082192,0.00544827907875185
91.1545988258317,0.00537639590154541
91.4872798434442,0.00530316763645322
91.8199608610567,0.00522929525614521
92.1526418786693,0.00515564987469743
92.4853228962818,0.00508305987385794
92.8180039138943,0.0050123674368194
93.1506849315068,0.00494435243399948
93.4833659491194,0.00487973233643193
93.8160469667319,0.00481919087917977
94.1487279843444,0.00476338858688201
94.4814090019569,0.00471279534642884
94.8140900195695,0.0046678466223214
95.146771037182,0.00462890128228073
95.4794520547945,0.00459607200147155
95.812133072407,0.00456952373765744
96.1448140900196,0.00454918414917532
96.4774951076321,0.0045348572658335
96.8101761252446,0.00452631701350305
97.1428571428571,0.00452328126328058
97.4755381604697,0.00452528911063868
97.8082191780822,0.00453178408534344
98.1409001956947,0.00454226039751711
98.4735812133072,0.00455606524947854
98.8062622309198,0.0045726220883637
99.1389432485323,0.00459129879969678
99.4716242661448,0.0046114311129247
99.8043052837573,0.00463244097933484
100.13698630137,0.00465375098146442
100.469667318982,0.00467479980545674
100.802348336595,0.00469514313807071
101.135029354207,0.00471440307522481
101.46771037182,0.00473220427279167
101.800391389432,0.00474828379764478
102.133072407045,0.0047623640687802
102.465753424658,0.00477436982443925
102.79843444227,0.0047840697810419
103.131115459883,0.00479139207114623
103.463796477495,0.00479628612345338
103.796477495108,0.0047986546630282
104.12915851272,0.0047985111304576
104.461839530333,0.00479580541766019
104.794520547945,0.0047905586866713
105.127201565558,0.00478266406590128
105.45988258317,0.00477211016334148
105.792563600783,0.00475882748287648
106.125244618395,0.00474283801020785
106.457925636008,0.00472396186039711
106.79060665362,0.00470224625308902
107.123287671233,0.00467765974337464
107.455968688845,0.00465015262674517
107.788649706458,0.00461971725788732
108.12133072407,0.00458640086408216
108.454011741683,0.00455028308960416
108.786692759295,0.00451146591054091
109.119373776908,0.0044701134202117
109.452054794521,0.00442632656206291
109.784735812133,0.00438037360117399
110.117416829746,0.00433244526656323
110.450097847358,0.00428279542247243
110.782778864971,0.00423167347052171
111.115459882583,0.00417939828080961
111.448140900196,0.00412619014033949
111.780821917808,0.00407229593570653
112.113502935421,0.00401797082939832
112.446183953033,0.00396346557229715
112.778864970646,0.00390899292633542
113.111545988258,0.0038547803306216
113.444227005871,0.00380104424380886
113.776908023483,0.00374788869762961
114.109589041096,0.00369552387461986
114.442270058708,0.00364403831752225
114.774951076321,0.00359361850891584
115.107632093933,0.00354440775269425
115.440313111546,0.00349653089314192
115.772994129159,0.00345003207515715
116.105675146771,0.00340511629309486
116.438356164384,0.00336188606547731
116.771037181996,0.00332051173828672
117.103718199609,0.00328106061641528
117.436399217221,0.0032436591928576
117.769080234834,0.00320840013331556
118.101761252446,0.00317540689578761
118.434442270059,0.00314478341096946
118.767123287671,0.0031165304637881
119.099804305284,0.00309065883177509
119.432485322896,0.00306723307303332
119.765166340509,0.00304617610499867
120.097847358121,0.00302746821049585
120.430528375734,0.0030109794267071
120.763209393346,0.0029966541992143
121.095890410959,0.0029842991454332
121.428571428571,0.0029737649999651
121.761252446184,0.00296490394666389
122.093933463796,0.00295753697767166
122.426614481409,0.00295153104398683
122.759295499022,0.00294669343549355
123.091976516634,0.00294287408671852
123.424657534247,0.00293989171088847
123.757338551859,0.0029376032097558
124.090019569472,0.00293604825052911
124.422700587084,0.00293500666101812
124.755381604697,0.0029344340251215
125.088062622309,0.00293429730417406
125.420743639922,0.00293452627848977
125.753424657534,0.00293512621003246
126.086105675147,0.0029360699702426
126.418786692759,0.00293732328767809
126.751467710372,0.00293887336476138
127.084148727984,0.00294070501051324
127.416829745597,0.00294275117520675
127.749510763209,0.002945034505068
128.082191780822,0.00294755013055001
128.414872798434,0.0029501278703978
128.747553816047,0.00295272430630871
129.080234833659,0.0029552557494882
129.412915851272,0.00295758037497502
129.745596868885,0.00295960848384259
130.078277886497,0.0029611568670652
130.41095890411,0.00296210004378359
130.743639921722,0.0029622832163367
131.076320939335,0.00296157945935
131.409001956947,0.00295973256772185
131.74168297456,0.00295667884280733
132.074363992172,0.00295225548016986
132.407045009785,0.00294632736279235
132.739726027397,0.00293883338695391
133.07240704501,0.00292965970769921
133.405088062622,0.0029187401835464
133.737769080235,0.00290607519614148
134.070450097847,0.00289169878281977
134.40313111546,0.00287566854821364
134.735812133072,0.00285804990224971
135.068493150685,0.00283899332990683
135.401174168297,0.00281868614009472
135.73385518591,0.00279734867439896
136.066536203523,0.0027752404443285
136.399217221135,0.00275266524818486
136.731898238748,0.00272994111028882
137.06457925636,0.00270740952114808
137.397260273973,0.0026853907395955
137.729941291585,0.00266419788736079
138.062622309198,0.00264417426025657
138.39530332681,0.00262566013869046
138.727984344423,0.00260895194579405
139.060665362035,0.00259420637471635
139.393346379648,0.00258156864661656
139.72602739726,0.00257121359667498
140.058708414873,0.00256318150963527
140.391389432485,0.00255748965605867
140.724070450098,0.00255403073982213
141.05675146771,0.00255265239473653
141.389432485323,0.00255306967434695
141.722113502935,0.00255511498250644
142.054794520548,0.00255845640324322
142.38747553816,0.00256277154295048
142.720156555773,0.00256773823514984
143.052837573386,0.00257301938295094
143.385518590998,0.00257828233186277
143.718199608611,0.00258332287240458
144.050880626223,0.00258782374126334
144.383561643836,0.0025915641472643
144.716242661448,0.00259455951444973
145.048923679061,0.00259653496220369
145.381604696673,0.00259755519420597
145.714285714286,0.00259771667034523
146.046966731898,0.0025972122046151
146.379647749511,0.00259619365776631
146.712328767123,0.00259501640706272
147.045009784736,0.0025938961761138
147.377690802348,0.00259316176621121
147.710371819961,0.00259321093338166
148.043052837573,0.00259445165848658
148.375733855186,0.00259715498352089
148.708414872798,0.00260162789270342
149.041095890411,0.00260814547193831
149.373776908023,0.00261691440651722
149.706457925636,0.00262811481914996
150.039138943249,0.00264176695002548
150.371819960861,0.002657877438849
150.704500978474,0.00267637444991878
151.037181996086,0.00269708794706931
151.369863013699,0.00271974071229395
151.702544031311,0.00274399775118505
152.035225048924,0.0027694843125664
152.367906066536,0.00279572345210819
152.700587084149,0.00282226883091709
153.033268101761,0.00284855846731786
153.365949119374,0.00287405419187967
153.698630136986,0.00289814778355939
154.031311154599,0.00292026543293675
154.363992172211,0.00293983971642608
154.696673189824,0.0029563340164112
155.029354207436,0.002969240142492
155.362035225049,0.00297808431710008
155.694716242661,0.00298246639462468
156.027397260274,0.00298202443517859
156.360078277886,0.00297641709753342
156.692759295499,0.00296548238703155
157.025440313112,0.00294905675542597
157.358121330724,0.00292700911792445
157.690802348337,0.00289934306034417
158.023483365949,0.00286608824781233
158.356164383562,0.00282735561108051
158.688845401174,0.0027833287037675
159.021526418787,0.00273423471767777
159.354207436399,0.00268037107934841
159.686888454012,0.00262208334235055
160.019569471624,0.00255974042870646
160.352250489237,0.00249367917099228
160.684931506849,0.00242445727211562
161.017612524462,0.00235250902672434
161.350293542074,0.00227822303086939
161.682974559687,0.00220209076980776
162.015655577299,0.0021245075919476
162.348336594912,0.00204600551116056
162.681017612524,0.00196692641810887
163.013698630137,0.00188763422509342
163.34637964775,0.00180845513139333
163.679060665362,0.00172977347288342
164.011741682975,0.00165180625015287
164.344422700587,0.00157477307412959
164.6771037182,0.00149887763813147
165.009784735812,0.00142427032503225
165.342465753425,0.00135107396667396
165.675146771037,0.00127938514928231
166.00782778865,0.00120927826952597
166.340508806262,0.00114080321559859
166.673189823875,0.0010740203959885
167.005870841487,0.00100896461575461
167.3385518591,0.000945723028853702
167.671232876712,0.000884284910676906
168.003913894325,0.000824695549214761
168.336594911937,0.000767004300748109
168.66927592955,0.000711264453607578
169.001956947162,0.000657534788761309
169.334637964775,0.000605873209479651
169.667318982387,0.000556382503458106
170,0.000509129763658208
